SchemaName,TableName,Column Name,Data type,Max Length,precision,scale,is_nullable
dbo,QuoteTypeCosmosError,tpl_absolute,money,8,19,4,1
dbo,QuoteTypeCosmosError,update_timestamp,smalldatetime,4,16,0,1
dbo,QuoteTypeCosmosError,vet_visit,varchar,-1,0,0,1
dbo,QuoteTypeCosmosError,vetvisit,bit,1,1,0,1
dbo,QuoteTypeCosmosError,vetvisitdetails,text,16,0,0,1
dbo,QuoteTypeCosmosError,VFV_clinic,varchar,-1,0,0,1
dbo,QuoteTypeCosmosError,VFV_ClinicID,int,4,10,0,1
dbo,QuoteTypeCosmosError,vol_excess,money,8,19,4,1
dbo,qz breeds,animal_type_id,varchar,50,0,0,1
dbo,qz breeds,breed_id,varchar,50,0,0,1
dbo,qz breeds,description,varchar,50,0,0,1
dbo,qz breeds,id,varchar,50,0,0,1
dbo,renewal_cover,id,int,4,10,0,0
dbo,renewal_cover,Inactive_Date,datetime,8,23,3,1
dbo,renewal_cover,new_cover_id,int,4,10,0,1
dbo,renewal_cover,old_cover_id,int,4,10,0,1
dbo,renewal_cover,valid_from,date,3,10,0,1
dbo,renewal_matrix,claims,int,4,10,0,1
dbo,renewal_matrix,effective_date,date,3,10,0,1
dbo,renewal_matrix,id,int,4,10,0,0
dbo,renewal_matrix,inactive_date,date,3,10,0,1
dbo,renewal_matrix,loading,decimal,5,5,2,1
dbo,renewal_matrix,product_id,int,4,10,0,1
dbo,renewal_matrix,recurrence,int,4,10,0,1
dbo,renewal_matrix,underwriter,varchar,3,0,0,1
dbo,renewal_matrix,value,int,4,10,0,1
dbo,renewal_premium_override,cover_discount_id,int,4,10,0,1
dbo,renewal_premium_override,cover_id,int,4,10,0,1
dbo,renewal_premium_override,datetimestamp,datetime,8,23,3,1
dbo,renewal_premium_override,id,int,4,10,0,0
dbo,renewal_premium_override,policy_id,int,4,10,0,1
dbo,renewal_premium_override,premium,decimal,9,10,2,1
dbo,renewal_premium_override,pricing_engine_id,bigint,8,19,0,0
dbo,renewal_premium_override,renewal_year,int,4,10,0,1
dbo,renewal_premium_override,systuser_id,int,4,10,0,1
dbo,renewal_product,id,int,4,10,0,0
dbo,renewal_product,new_product_id,int,4,10,0,1
dbo,renewal_product,new_product_prefix,char,3,0,0,1
dbo,renewal_product,old_product_id,int,4,10,0,1
dbo,renewal_product,old_product_prefix,char,3,0,0,1
dbo,ReportBlacklist,BlacklistedData,varchar,50,0,0,0
dbo,ReportBlacklist,FieldName,varchar,50,0,0,0
dbo,sagepay_transaction,ApplicationTypeId,int,4,10,0,0
dbo,sagepay_transaction,create_timestamp,datetime,8,23,3,1
dbo,sagepay_transaction,id,int,4,10,0,0
dbo,sagepay_transaction,policy_id,int,4,10,0,1
dbo,sagepay_transaction,ProductPaymentProviderConfigId,int,4,10,0,1
dbo,sagepay_transaction,quote_id,int,4,10,0,1
dbo,sagepay_transaction,SecurityKey,varchar,256,0,0,1
dbo,sagepay_transaction,TransactionAmount,decimal,9,10,2,0
dbo,sagepay_transaction,VendorTxId,varchar,256,0,0,1
dbo,sagepay_transaction,VPSTxId,varchar,256,0,0,1
dbo,sales_ip_address,ip_address,varchar,20,0,0,0
dbo,schedule_section_config,AffinityCode,nvarchar,20,0,0,0
dbo,schedule_section_config,Id,int,4,10,0,0
dbo,schedule_section_config,ScheduleDescription,nvarchar,100,0,0,0
dbo,schedule_section_config,SectionId,int,4,10,0,0
dbo,section,alternative_description,varchar,256,0,0,1
dbo,section,description,varchar,256,0,0,0
dbo,section,help_content,varchar,4000,0,0,1
dbo,section,id,int,4,10,0,0
dbo,section,ordinal,int,4,10,0,0
dbo,section,product_id,int,4,10,0,0
dbo,section,section_id,int,4,10,0,1
dbo,section_ROB_BOWMAN_SAFE_COPY,alternative_description,varchar,256,0,0,1
dbo,section_ROB_BOWMAN_SAFE_COPY,description,varchar,256,0,0,0
dbo,section_ROB_BOWMAN_SAFE_COPY,help_content,varchar,4000,0,0,1
dbo,section_ROB_BOWMAN_SAFE_COPY,id,int,4,10,0,0
dbo,section_ROB_BOWMAN_SAFE_COPY,ordinal,int,4,10,0,0
dbo,section_ROB_BOWMAN_SAFE_COPY,product_id,int,4,10,0,0
dbo,section_ROB_BOWMAN_SAFE_COPY,section_id,int,4,10,0,1
dbo,SiteType,Description,varchar,20,0,0,0
dbo,SiteType,ID,int,4,10,0,0
dbo,surcharge,card_type_id,int,4,10,0,0
dbo,surcharge,end_date,date,3,10,0,1
dbo,surcharge,id,int,4,10,0,0
dbo,surcharge,is_percentage_value,bit,1,1,0,1
dbo,surcharge,product_id,int,4,10,0,0
dbo,surcharge,start_date,date,3,10,0,1
dbo,surcharge,surcharge_value,decimal,5,5,2,1
dbo,sysarticlecolumns,artid,int,4,10,0,0
dbo,sysarticlecolumns,colid,int,4,10,0,0
dbo,sysarticlecolumns,is_max,bit,1,1,0,1
dbo,sysarticlecolumns,is_udt,bit,1,1,0,1
dbo,sysarticlecolumns,is_xml,bit,1,1,0,1
dbo,sysarticles,artid,int,4,10,0,0
dbo,sysarticles,creation_script,nvarchar,510,0,0,1
dbo,sysarticles,custom_script,nvarchar,4096,0,0,1
dbo,sysarticles,del_cmd,nvarchar,510,0,0,1
dbo,sysarticles,del_scripting_proc,int,4,10,0,1
dbo,sysarticles,description,nvarchar,510,0,0,1
dbo,sysarticles,dest_owner,sysname,256,0,0,1
dbo,sysarticles,dest_table,sysname,256,0,0,0
dbo,sysarticles,filter,int,4,10,0,0
dbo,sysarticles,filter_clause,nvarchar,-1,0,0,1
dbo,sysarticles,fire_triggers_on_snapshot,bit,1,1,0,0
dbo,sysarticles,ins_cmd,nvarchar,510,0,0,1
dbo,sysarticles,ins_scripting_proc,int,4,10,0,1
dbo,sysarticles,name,sysname,256,0,0,0
dbo,sysarticles,objid,int,4,10,0,0
dbo,sysarticles,pre_creation_cmd,tinyint,1,3,0,0
dbo,sysarticles,pubid,int,4,10,0,0
dbo,sysarticles,schema_option,binary,8,0,0,1
dbo,sysarticles,status,tinyint,1,3,0,0
dbo,sysarticles,sync_objid,int,4,10,0,0
dbo,sysarticles,type,tinyint,1,3,0,0
dbo,sysarticles,upd_cmd,nvarchar,510,0,0,1
dbo,sysarticles,upd_scripting_proc,int,4,10,0,1
dbo,sysarticleupdates,artid,int,4,10,0,0
dbo,sysarticleupdates,autogen,bit,1,1,0,0
dbo,sysarticleupdates,conflict_tableid,int,4,10,0,1
dbo,sysarticleupdates,identity_support,bit,1,1,0,0
dbo,sysarticleupdates,ins_conflict_proc,int,4,10,0,1
dbo,sysarticleupdates,pubid,int,4,10,0,0
dbo,sysarticleupdates,sync_del_proc,int,4,10,0,0
dbo,sysarticleupdates,sync_ins_proc,int,4,10,0,0
dbo,sysarticleupdates,sync_upd_proc,int,4,10,0,0
dbo,sysarticleupdates,sync_upd_trig,int,4,10,0,0
dbo,syspublications,ad_guidname,sysname,256,0,0,1
dbo,syspublications,allow_anonymous,bit,1,1,0,0
dbo,syspublications,allow_dts,bit,1,1,0,0
dbo,syspublications,allow_initialize_from_backup,bit,1,1,0,0
dbo,syspublications,allow_pull,bit,1,1,0,0
dbo,syspublications,allow_push,bit,1,1,0,0
dbo,syspublications,allow_queued_tran,bit,1,1,0,0
dbo,syspublications,allow_subscription_copy,bit,1,1,0,0
dbo,syspublications,allow_sync_tran,bit,1,1,0,0
dbo,syspublications,alt_snapshot_folder,nvarchar,510,0,0,1
dbo,syspublications,autogen_sync_procs,bit,1,1,0,0
dbo,syspublications,backward_comp_level,int,4,10,0,0
dbo,syspublications,centralized_conflicts,bit,1,1,0,1
dbo,syspublications,compress_snapshot,bit,1,1,0,0
dbo,syspublications,conflict_policy,int,4,10,0,1
dbo,syspublications,conflict_retention,int,4,10,0,1
dbo,syspublications,description,nvarchar,510,0,0,1
dbo,syspublications,enabled_for_internet,bit,1,1,0,0
dbo,syspublications,ftp_address,sysname,256,0,0,1
dbo,syspublications,ftp_login,sysname,256,0,0,1
dbo,syspublications,ftp_password,nvarchar,1048,0,0,1
dbo,syspublications,ftp_port,int,4,10,0,0
dbo,syspublications,ftp_subdirectory,nvarchar,510,0,0,1
dbo,syspublications,immediate_sync,bit,1,1,0,0
dbo,syspublications,immediate_sync_ready,bit,1,1,0,0
dbo,syspublications,independent_agent,bit,1,1,0,0
dbo,syspublications,min_autonosync_lsn,binary,10,0,0,1
dbo,syspublications,name,sysname,256,0,0,0
dbo,syspublications,options,int,4,10,0,0
dbo,syspublications,originator_id,int,4,10,0,1
dbo,syspublications,post_snapshot_script,nvarchar,510,0,0,1
dbo,syspublications,pre_snapshot_script,nvarchar,510,0,0,1
dbo,syspublications,pubid,int,4,10,0,0
dbo,syspublications,queue_type,int,4,10,0,1
dbo,syspublications,repl_freq,tinyint,1,3,0,0
dbo,syspublications,replicate_ddl,int,4,10,0,1
dbo,syspublications,retention,int,4,10,0,1
dbo,syspublications,snapshot_in_defaultfolder,bit,1,1,0,0
dbo,syspublications,snapshot_jobid,binary,16,0,0,1
dbo,syspublications,status,tinyint,1,3,0,0
dbo,syspublications,sync_method,tinyint,1,3,0,0
dbo,sysreplservers,srvid,int,4,10,0,1
dbo,sysreplservers,srvname,sysname,256,0,0,0
dbo,sysschemaarticles,artid,int,4,10,0,0
dbo,sysschemaarticles,creation_script,nvarchar,510,0,0,1
dbo,sysschemaarticles,description,nvarchar,510,0,0,1
dbo,sysschemaarticles,dest_object,sysname,256,0,0,0
dbo,sysschemaarticles,dest_owner,sysname,256,0,0,1
dbo,sysschemaarticles,name,sysname,256,0,0,0
dbo,sysschemaarticles,objid,int,4,10,0,0
dbo,sysschemaarticles,pre_creation_cmd,tinyint,1,3,0,0
dbo,sysschemaarticles,pubid,int,4,10,0,0
dbo,sysschemaarticles,schema_option,binary,8,0,0,1
dbo,sysschemaarticles,status,int,4,10,0,0
dbo,sysschemaarticles,type,tinyint,1,3,0,0
dbo,syssubscriptions,artid,int,4,10,0,0
dbo,syssubscriptions,dest_db,sysname,256,0,0,0
dbo,syssubscriptions,distribution_jobid,binary,16,0,0,1
dbo,syssubscriptions,login_name,sysname,256,0,0,0
dbo,syssubscriptions,loopback_detection,bit,1,1,0,0
dbo,syssubscriptions,nosync_type,tinyint,1,3,0,0
dbo,syssubscriptions,queued_reinit,bit,1,1,0,0
dbo,syssubscriptions,srvid,smallint,2,5,0,0
dbo,syssubscriptions,srvname,sysname,256,0,0,0
dbo,syssubscriptions,status,tinyint,1,3,0,0
dbo,syssubscriptions,subscription_type,int,4,10,0,0
dbo,syssubscriptions,sync_type,tinyint,1,3,0,0
dbo,syssubscriptions,timestamp,timestamp,8,0,0,0
dbo,syssubscriptions,update_mode,tinyint,1,3,0,0
dbo,SystEnvironment,Description,varchar,20,0,0,0
dbo,SystEnvironment,ID,int,4,10,0,0
dbo,systgroup,description,varchar,32,0,0,0
dbo,systgroup,id,int,4,10,0,0
dbo,systranschemas,endlsn,binary,10,0,0,0
dbo,systranschemas,startlsn,binary,10,0,0,0
dbo,systranschemas,tabid,int,4,10,0,0
dbo,systranschemas,typeid,int,4,10,0,0
dbo,systuser,email_address,varchar,128,0,0,1
dbo,systuser,forename,varchar,32,0,0,1
dbo,systuser,id,int,4,10,0,0
dbo,systuser,password,varchar,32,0,0,0
dbo,systuser,password_prompt,varchar,64,0,0,1
dbo,systuser,pw_date,smalldatetime,4,16,0,0
dbo,systuser,surname,varchar,32,0,0,1
dbo,systuser,systgroup_id,int,4,10,0,0
dbo,systuser,time_stamp,smalldatetime,4,16,0,0
dbo,systuser,title_id,int,4,10,0,1
dbo,systuser,user_status,bit,1,1,0,1
dbo,systuser,username,varchar,32,0,0,0
dbo,systuser_logon_history,forename,varchar,32,0,0,0
dbo,systuser_logon_history,ip_address,varchar,32,0,0,1
dbo,systuser_logon_history,surname,varchar,32,0,0,0
dbo,systuser_logon_history,systuser_id,int,4,10,0,1
dbo,systuser_logon_history,time_stamp,smalldatetime,4,16,0,0
dbo,systuser_logon_history,username,varchar,50,0,0,0
dbo,temp_postcodes,postcode,varchar,64,0,0,1
dbo,temp_postcodes,rating,int,4,10,0,1
dbo,temp_vet,geoaccuracy,int,4,10,0,1
dbo,temp_vet,geoerror,varchar,255,0,0,1
dbo,temp_vet,latitude,varchar,50,0,0,1
dbo,temp_vet,longitude,varchar,50,0,0,1
dbo,temp_vet,postcode,varchar,16,0,0,1
dbo,testimonial,active,bit,1,1,0,1
dbo,testimonial,date,date,3,10,0,0
dbo,testimonial,id,int,4,10,0,0
dbo,testimonial,ordinal,int,4,10,0,1
dbo,testimonial,product_prefix,varchar,3,0,0,0
dbo,testimonial,testimonial,varchar,1000,0,0,0
dbo,testimonial,testimonial_footer,varchar,200,0,0,0
dbo,testimonial,update_timestamp,datetime,8,23,3,1
dbo,testimonial,user_last_change_id,int,4,10,0,1
dbo,title,description,varchar,32,0,0,0
dbo,title,id,int,4,10,0,0
dbo,underwriting_check,description,varchar,256,0,0,0
dbo,underwriting_check,id,int,4,10,0,0
dbo,underwriting_check,page_id,int,4,10,0,1
dbo,underwriting_check,product_id,int,4,10,0,1
dbo,VV_Clinic,area_id,int,4,10,0,0
dbo,VV_Clinic,description,varchar,64,0,0,0
dbo,VV_Clinic,id,int,4,10,0,0
dbo,VV_Clinic,status,tinyint,1,3,0,1
dbo,zenith_breed_mapping,cover_id,int,4,10,0,0
dbo,zenith_breed_mapping,effective_date,date,3,10,0,0
dbo,zenith_breed_mapping,id,int,4,10,0,0
dbo,zenith_breed_mapping,sales_type,varchar,50,0,0,0
dbo,zenith_breed_mapping,upp_breed_id,int,4,10,0,0
dbo,zenith_breed_mapping,zenith_breed_id,int,4,10,0,0
dbo,zenith_breed_mapping3,effective_date,date,3,10,0,0
dbo,zenith_breed_mapping3,upp_breed_id,int,4,10,0,0
dbo,zenith_breed_mapping3,zenith_breed_id,int,4,10,0,0
Debenhams,VoucherConfig,CampaignId,int,4,10,0,0
Debenhams,VoucherConfig,DaysAfterInception,int,4,10,0,0
Debenhams,VoucherConfig,Id,int,4,10,0,0
Debenhams,VoucherConfig,ReferrerId,varchar,50,0,0,1
Debenhams,VoucherConfig,Value,decimal,5,5,2,0
Pricing,Breakdown,AssetID,varchar,50,0,0,1
Pricing,Breakdown,Breakdown,varchar,-1,0,0,1
Pricing,Breakdown,CoverId,int,4,10,0,0
Pricing,Breakdown,Created,datetime,8,23,3,0
Pricing,Breakdown,Id,uniqueidentifier,16,0,0,0
Pricing,Breakdown,Identifier,int,4,10,0,1
Pricing,Breakdown,Premium,decimal,9,10,2,0
Pricing,Breakdown,PricingEngineId,bigint,8,19,0,0
Pricing,Breakdown,SequenceId,varchar,36,0,0,0
Pricing,Breakdown,SourceId,int,4,10,0,0
Pricing,Breakdown,Uploaded,bit,1,1,0,0
Pricing,Breakdown_old,AssetID,varchar,50,0,0,1
Pricing,Breakdown_old,Breakdown,varchar,-1,0,0,1
Pricing,Breakdown_old,CoverId,int,4,10,0,0
Pricing,Breakdown_old,Created,datetime,8,23,3,0
Pricing,Breakdown_old,Id,uniqueidentifier,16,0,0,0
Pricing,Breakdown_old,Identifier,int,4,10,0,1
Pricing,Breakdown_old,Premium,decimal,9,10,2,0
Pricing,Breakdown_old,PricingEngineId,bigint,8,19,0,0
Pricing,Breakdown_old,SequenceId,varchar,36,0,0,0
Pricing,Breakdown_old,SourceId,int,4,10,0,0
Pricing,Breakdown_old,Uploaded,bit,1,1,0,0
Pricing,Breakdown-8-8-18,Breakdown,varchar,-1,0,0,1
Pricing,Breakdown-8-8-18,CoverId,int,4,10,0,0
Pricing,Breakdown-8-8-18,Created,datetime,8,23,3,0
Pricing,Breakdown-8-8-18,Id,uniqueidentifier,16,0,0,0
Pricing,Breakdown-8-8-18,Identifier,int,4,10,0,1
Pricing,Breakdown-8-8-18,Premium,decimal,9,10,2,0
Pricing,Breakdown-8-8-18,PricingEngineId,bigint,8,19,0,0
Pricing,Breakdown-8-8-18,SequenceId,varchar,36,0,0,0
Pricing,Breakdown-8-8-18,SourceId,int,4,10,0,0
Pricing,Breakdown-8-8-18,Uploaded,bit,1,1,0,0
Pricing,BreakdownAssociation,BreakdownId,uniqueidentifier,16,0,0,0
Pricing,BreakdownAssociation,Identifier,int,4,10,0,0
Pricing,BreakdownAssociation,SourceId,int,4,10,0,0
Pricing,Source,Description,varchar,20,0,0,1
Pricing,Source,Id,int,4,10,0,0
products,BaseSite,ID,int,4,10,0,0
products,BaseSite,ProductID,int,4,10,0,0
products,BaseSite,SiteAddress,varchar,100,0,0,0
products,BaseSite,SiteTypeID,int,4,10,0,0
products,BaseSite,SystEnvironmentID,int,4,10,0,0
products,ProductQBActionMethod,ID,int,4,10,0,0
products,ProductQBActionMethod,ProductID,int,4,10,0,0
products,ProductQBActionMethod,QBActionMethodID,int,4,10,0,0
Voucher,Allocation,Created,datetime2,8,27,7,0
Voucher,Allocation,EntityIdentifier,int,4,10,0,0
Voucher,Allocation,EntityType,varchar,255,0,0,0
Voucher,Allocation,Guid,uniqueidentifier,16,0,0,0
Voucher,Allocation,VoucherId,int,4,10,0,0
Voucher,Campaign,Affinity,varchar,3,0,0,0
Voucher,Campaign,Created,datetime2,8,27,7,0
Voucher,Campaign,Description,varchar,255,0,0,0
Voucher,Campaign,EndAfter,datetime2,8,27,7,1
Voucher,Campaign,Id,int,4,10,0,0
Voucher,Campaign,StartOn,datetime2,8,27,7,0
Voucher,Property,Key,varchar,255,0,0,0
Voucher,Property,Value,varchar,255,0,0,0
Voucher,Property,VoucherId,int,4,10,0,0
Voucher,UnallocatedVouchers,Amount,decimal,5,6,2,0
Voucher,UnallocatedVouchers,CampaignId,int,4,10,0,0
Voucher,UnallocatedVouchers,Code,varchar,255,0,0,0
Voucher,UnallocatedVouchers,Created,datetime2,8,27,7,0
Voucher,UnallocatedVouchers,ExpireAfter,datetime2,8,27,7,1
Voucher,UnallocatedVouchers,Id,int,4,10,0,0
Voucher,UnallocatedVouchers,ValidFrom,datetime2,8,27,7,0
Voucher,Voucher,Amount,decimal,5,6,2,0
Voucher,Voucher,CampaignId,int,4,10,0,0
Voucher,Voucher,Code,varchar,255,0,0,0
Voucher,Voucher,Created,datetime2,8,27,7,0
Voucher,Voucher,ExpireAfter,datetime2,8,27,7,1
Voucher,Voucher,Id,int,4,10,0,0
Voucher,Voucher,ValidFrom,datetime2,8,27,7,0
